Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk,NSGAII,MOEAD,COMOLSD
71,0.3203703704,0.1211513128,0.1036487235,5.1182354354,1.5033521863,0.187037037,0.0898482183,0.4459021309,2.8145649878,-0.1067143339,0.4925925926,0.1015652533,0.012973334,3.3595292871,-0.0371087715,0.237037037,0.0688430752,-0.2634775102,2.9139138521,0.4722419177,0.8778196736949999,0.8737374727,0.87187058555
129,0.2830508475,0.1015182081,-0.1832707834,2.8068366011,-0.1303275051,0.2008474576,0.0967661542,-0.1078122436,2.6212630827,0.2426226135,0.5161016949,0.1273726276,-0.2356915183,3.960784432,-0.435600673,0.2347457627,0.0671793938,-0.332745377,3.2820569026,0.5671260033,0.88212195135,0.8713151483499999,0.8601232140499999
22,0.3086538462,0.1191803553,0.0376978038,2.3441120001,0.3057683064,0.1807692308,0.085571521,0.3226807191,2.0591368228,-0.0126667853,0.5105769231,0.0952408579,-0.0379589492,2.4534963589,-0.2872303837,0.2451923077,0.0688222455,-0.0151255204,2.4806086112,-0.0481892332,0.74901920087,0.7472773671,0.73762834155
183,0.3221311475,0.1249670744,0.1079028579,2.4651812599,-0.1619882155,0.1524590164,0.0902756387,0.1841113572,3.4426701799,0.9126069098,0.5254098361,0.1114814367,-0.1665496519,2.7117984404,-0.1971998478,0.2393442623,0.0608106131,0.0825485845,2.8319464808,-0.0248031052,0.8038236298599999,0.7912348318550001,0.7844906953499999
429,0.3419354839,0.126425277,0.3420398799,4.6507835388,0.7084543087,0.1758064516,0.0801922767,0.1995181542,2.4142493009,-0.1699348976,0.4822580645,0.112557073,-0.0336100411,2.813351239,-0.4026130847,0.235483871,0.0742636415,0.0523080473,6.2131470274,1.3322524514,0.81216108937,0.8065373806000002,0.8052607797499997
64,0.2883333333,0.099735762,-0.0208276369,3.4297038865,-0.7604381107,0.1833333333,0.0942809042,0.0095351609,2.7234375,0.3071495081,0.5283333333,0.1115671198,-0.119356163,1.7942212902,0.0288572427,0.24,0.0746100976,-0.2552426603,3.4864283409,0.2841117418,0.7590314451500001,0.7387688963000001,0.7268554897499999
481,0.3769230769,0.1134235051,0.2194017523,3.2409685141,0.3288549324,0.166025641,0.0911091167,0.1769809963,3.0086299023,0.6005351233,0.4570512821,0.1011866639,0.0031898878,2.7058633942,0.2159851263,0.233974359,0.0875205433,-0.1864425494,6.0649769883,1.2271861571,0.7541445870500001,0.7199155125,0.7089140523999999
241,0.3421875,0.1381288885,0.2972405724,2.660348142,-0.1488133473,0.19375,0.0845484329,0.2694586313,2.6586938995,-0.3078068899,0.4640625,0.1091403733,0.0459817312,1.7958164124,-0.0912154942,0.2125,0.0661437828,-0.1624441133,3.7283163265,0.5871948063,0.8024932447000002,0.794979302,0.7853894772499999
281,0.3451612903,0.1152520651,-0.1784845556,3.4090906162,-0.3559817648,0.1451612903,0.0873949496,0.3487143615,3.5066333368,0.7642998627,0.5096774194,0.1234055436,-0.4952301544,2.9322954097,0.073222036,0.2322580645,0.0629239007,-0.1712033318,2.8386390754,-0.6692432919,0.851162199925,0.84795675195,0.8438366221999999
84,0.253125,0.0892131401,0.0421850781,2.7437886258,0.0379081135,0.1859375,0.0970135099,0.1214571562,1.9440078326,0.0913718061,0.5609375,0.1066055631,0.1908045977,2.8363065251,-0.1121979825,0.2375,0.078062475,0.0384300899,2.4911242604,0.3202563076,0.8201216482,0.8147515735,0.8082095256
161,0.3522727273,0.1049645749,-0.0323708045,1.9349034626,0.0283825155,0.1113636364,0.0520747238,-0.3514045251,2.5156244898,0.0189537825,0.5363636364,0.1207757296,-0.1688468505,2.1833976679,-0.2403660816,0.2704545455,0.0748621322,0.1098265896,2.6658701608,-0.2306712005,0.876538476955,0.8755670562499999,0.8747922004500002
103,0.4,0.1154700538,-0.1458333333,1.828125,0.4871392896,0.1944444444,0.1039349274,-0.3231168831,3.158644898,0.0739168235,0.4055555556,0.1363093794,0.107083234,1.4956291873,-0.1168546649,0.2388888889,0.0906083691,0.1051473823,2.3873311097,-0.1157127626,0.7468631870600001,0.7466324675999999,0.7410779065000002
209,0.318,0.1156546584,-0.0308522669,2.4425121907,0.0820066385,0.216,0.1092886087,0.0643799587,2.7021234168,0.1628629232,0.466,0.1197664394,-0.1143583458,2.6977792736,0.3622918688,0.225,0.0672681202,0.124600639,3.1142211776,0.566710454,0.7869977449200001,0.7803603920100002,0.7748401763
206,0.3469387755,0.1201224559,0.0907405771,2.7795032709,-0.0692365469,0.1642857143,0.0735402153,0.0831725616,2.1881452474,0.0,0.4887755102,0.117049312,0.0464846786,2.7056368884,0.3187926527,0.2387755102,0.0694477532,0.1094719811,2.0747329906,0.0854374012,0.8522765944700001,0.8387304954099999,0.83120996516
