Instance,VBS_Prediction
71,0.7264485008310413
129,0.7385419772590585
22,0.7029232928461089
183,0.7555010515205067
429,0.6424527627725483
64,0.6498366593442277
481,0.7319742893376265
241,0.7587501805838919
281,0.7294086780565681
84,0.7548572143243173
161,0.7866018539976655
103,0.6152583424217252
209,0.659401087754433
206,0.6378308795996509
244,0.6219966517871983
336,0.6385379161852401
331,0.6372642225699234
0,0.6267488166470216
261,0.6169967508572255
504,0.6208241343120381
407,0.6314198993287952
440,0.631853237371638
230,0.6224151110532388
430,0.6211217899358209
A,0.6163203237913117
357,0.6408852837595691
202,0.6313329362551859
345,0.6163126362953458
232,0.6189557577901247
127,0.6282578445079957
20,0.6299582884797118
387,0.641249179166969
67,0.6384657194706393
502,0.6072755445442345
94,0.6409447799994559
74,0.6406614385892366
23,0.6154843070850115
156,0.6299313798889643
394,0.6336542846246638
121,0.6044940756931985
242,0.6151461256797268
80,0.6105237587112292
11,0.6297743764063528
59,0.6204976888173388
179,0.6286816221524942
427,0.6352742188975957
340,0.6093842056064038
137,0.6193035063222255
366,0.639096313378871
322,0.6292833419343054
81,0.656043186178193
237,0.6142684958598671
69,0.6254202376725573
239,0.6375432554195587
497,0.6397891894700805
496,0.6360199262162054
92,0.6001788144372552
168,0.6239880279133074
14,0.6353778230549482
367,0.6377400619166947
247,0.633898179328174
