Instance,VBS_Prediction
71,0.711012482845129
129,0.7551168929121217
22,0.6924729364078908
183,0.754614603465264
429,0.6151987718083376
64,0.65297370428465
481,0.7430541819992301
241,0.76609466341627
281,0.7231890546201489
84,0.7327256046457752
161,0.7977427446836438
103,0.6212215905115555
209,0.6340390843237672
206,0.6230052794046393
244,0.6269208321860483
336,0.6299695443167073
331,0.61994208510861
0,0.647889222084151
261,0.6326549038877013
504,0.6283360631182262
407,0.6329483600325223
440,0.6437325978028263
230,0.6427880077157454
430,0.6319931989870855
A,0.6257101476476563
357,0.6316025598970877
202,0.6184890248169285
345,0.6334835576954709
232,0.6389443145568732
127,0.6298556752552525
20,0.6360186548500922
387,0.6354486828562099
67,0.6374763036424885
502,0.615567350657208
94,0.6442980820058963
74,0.6252224639509054
23,0.627211512740971
156,0.621982752593683
394,0.6357487681813384
121,0.6282460621760305
242,0.6346215227403293
80,0.6301398790548008
11,0.6137291463510262
59,0.6257764102444646
179,0.6458199347160448
427,0.6441754120029599
340,0.6251279510843035
137,0.6436281482845625
366,0.641283204573443
322,0.6356003103829185
81,0.6306675005484205
237,0.6260787487955493
69,0.6299319427164839
239,0.6161468434140421
497,0.6132743359382499
496,0.6233622719976661
92,0.6188195165967276
168,0.6195742138370978
14,0.634537834809197
367,0.6319261559714454
247,0.6243452876778263
